,ev_id,ntsb_no,ev_date,ev_type,Aircraft_Key,aircraft category,flight purpose,acft_make,acft_model,homebuilt,num_eng,eng_no,eng_type,damage,far_part,regis_no,ev_city,ev_state,ev_country,latitude,longitude,ev_nr_apt_id,apt_name,ev_highest_injury,inj_tot_f,inj_tot_s,inj_tot_m,inj_tot_n,wx_cond_basic,Occurrence_No,broad phase of flight,specific phase of flight,Occurrence
39173,20201120102309,ERA21LA045,2020-11-18,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N734JF,Manville,NJ,USA,403128N,0743554W,47N,Central Jersey Regional Airpor,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Landing Roll,Runway excursion
39174,20201123102325,ERA21LA050,2020-11-19,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N6203F,Cynthiana,KY,USA,382158N,0084170W,0I8,Cynthiana-Harrison County Airp,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Collision during takeoff/land
39175,20201119102305,CEN21LA064,2020-11-19,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N5XY,El Paso,TX,USA,314826N,1062235W,ELP,El Paso International ,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Unknown broad phase,Takeoff,Runway excursion
39176,20201123102324,ERA21LA049,2020-11-20,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N9086W,Lititz,PA,USA,040716N,0761757W,LNS,Lancaster Airport,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Unknown broad phase,Takeoff,Ground collision
39177,20201124102334,CEN21LA065,2020-11-20,ACC,1.0,Airplane,Instructional,PIPER,PA32R,N,1.0,1.0,REC,SUBS,091,N4187H,Canon City,CO,USA,382543N,0105625W,1V6,Fremont County Airport,NONE,0.0,0.0,0.0,3.0,VMC,1.0,Enroute,Enroute-Cruise,Electrical system malf/failure
39178,20201124102336,CEN21LA066,2020-11-20,ACC,1.0,Airplane,Instructional,CESSNA,172,N,,1.0,REC,SUBS,091,N99HV,Lawrence,KS,USA,039033N,0951246W,LWC,Lawrence Municipal,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Hard landing
39179,20201120102306,WPR21FA057,2020-11-20,ACC,1.0,Airplane,Personal,Blevins Kamron,Odyssey,Y,1.0,1.0,REC,DEST,091,N562TB,Arlington,WA,USA,481752N,0012268W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute,Loss of control in flight
39180,20201123102327,WPR21LA059,2020-11-21,ACC,1.0,Airplane,Personal,CESSNA,TU206,N,1.0,1.0,REC,SUBS,091,N878AH,Twentynine Palms,CA,USA,003484N,1155731W,TNP,29 Palms Airport,NONE,0.0,0.0,0.0,6.0,VMC,2.0,Unknown broad phase,Takeoff,Loss of engine power (total)
39181,20201123102329,ERA21LA051,2020-11-22,ACC,1.0,Weight shift,Personal,J&J Ultralights,Sea-Wing,N,1.0,1.0,REC,SUBS,091,N947RC,Placida,FL,USA,265132N,0082151W,,,SERS,0.0,1.0,1.0,0.0,VMC,4.0,Unknown broad phase,Takeoff-Rejected Takeoff,Collision during takeoff/land
39182,20201123102332,ERA21LA052,2020-11-23,ACC,1.0,Airplane,Personal,LANCAIR,LEGACY FG,Y,1.0,1.0,REC,SUBS,091,N3UH,Hollywood,FL,USA,026010N,0080144W,HWO,North Perry Airport,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach,Loss of control in flight
39183,20201215102416,CEN21LA087,2020-11-23,ACC,1.0,Airplane,Personal,PIPER,PA12,N,,1.0,REC,SUBS,091,N2569M,Gilliam,LA,USA,324925N,0935042W,,,NONE,0.0,0.0,0.0,1.0,Unk,3.0,Landing,Landing,Collision during takeoff/land
39184,20201125102339,ERA21LA055,2020-11-24,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,2.0,REC,SUBS,091,N23NJ,Manville,NJ,USA,403128N,0743554W,47N,Central Jersey Regional Airpor,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
39185,20201125102338,ERA21LA054,2020-11-24,ACC,1.0,Airplane,Personal,PIPER,PA32,N,1.0,1.0,REC,SUBS,091,N5566J,Greenville,SC,USA,344431N,0082231W,GYH,Donaldson Field Airport,SERS,0.0,2.0,2.0,0.0,VMC,4.0,Approach,Approach-VFR Pattern Downwind,Fuel related
39186,20201124102335,ERA21LA053,2020-11-24,ACC,1.0,Airplane,Personal,BEECH,V35,N,1.0,1.0,REC,DEST,091,N35AW,Deltaville,VA,USA,373423N,0762125W,,,FATL,1.0,0.0,0.0,0.0,VMC,4.0,Maneuvering,Maneuvering,Birdstrike
39187,20201127102341,ERA21LA056,2020-11-25,ACC,,,,,,,,,,,,,Atlanta,GA,USA,335234N,0084187W,PDK,Dekalb-Peachtree Airport,NONE,0.0,0.0,0.0,2.0,VMC,,,,
39188,20201127102340,CEN21LA067,2020-11-26,ACC,1.0,Airplane,Personal,VANS,RV4,Y,1.0,,,SUBS,091,N87LW,Telluride,CO,USA,375657N,1075319W,TEX,Telluride Regional Airport,FATL,2.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-VFR Pattern Base,Loss of control in flight
39189,20210112102518,CEN21LA111,2020-11-26,ACC,1.0,Airplane,Personal,CESSNA,T182T,N,1.0,1.0,REC,SUBS,091,N182PP,Hollister,MO,USA,363146N,0931154W,BBG,BRANSON,NONE,0.0,0.0,0.0,1.0,IMC,1.0,Landing,Landing-Flare/Touchdown,Hard landing
39190,20201130102351,ERA21LA057,2020-11-27,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N53587,Sanford,NC,USA,353457N,0007965W,TTA,Raleigh Executive Jetport at S,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of control on ground
39191,20201130102350,CEN21LA069,2020-11-28,ACC,1.0,Airplane,Personal,GLOBE,GC1A,N,,1.0,REC,SUBS,091,N3318K,Ottawa,KS,USA,383259N,0951457W,,,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Unknown broad phase,Takeoff,Collision with terr/obj (non-CFIT)
39192,20201201102353,ERA21LA058,2020-11-28,ACC,1.0,Airplane,Personal,CHAMPION,7FC,N,1.0,1.0,REC,SUBS,091,N7596B,Georgetown,DE,USA,384112N,0752139W,GED,Delaware Coastal Airport,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Loss of control in flight
39193,20201130102349,CEN21LA068,2020-11-28,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N5242W,French Lick,IN,USA,383015N,0086399W,FRH,French Lick Municipal Airport,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-VFR Pattern Base,Fuel starvation
39194,20201203102371,ERA21LA060,2020-11-29,ACC,1.0,Airplane,Personal,CHAMPION,7EC,N,1.0,1.0,REC,SUBS,091,N9721N,Northhampton,NY,USA,043107N,0741050W,NONE,NONE,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
39195,20201203102374,ERA21LA061,2020-11-29,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N8056N,Bellefonte,PA,USA,040538N,0774858W,N96,BELLEFONTE,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing-Landing Roll,Runway excursion
39196,20210414102910,WPR21LA155,2020-11-29,ACC,1.0,Balloon,Personal,AEROSTAR INTERNATIONAL INC,RX 8,N,0.0,,,,091,N9051Y,St George,ID,USA,037422N,1133114W,,,SERS,0.0,0.0,0.0,1.0,VMC,1.0,Other,Other,Ground handling event
39197,20201130102352,CEN21LA070,2020-11-30,ACC,1.0,Airplane,Instructional,PIPER,PA38,N,1.0,1.0,REC,DEST,091,N9879T,Franklin,AR,USA,361042N,0914618W,,,FATL,2.0,0.0,0.0,0.0,VMC,3.0,Enroute,Enroute,Sys/Comp malf/fail (non-power)
39198,20201209102388,CEN21LA079,2020-12-01,ACC,1.0,Airplane,Personal,Hutson,Star-Lite,Y,1.0,1.0,REC,SUBS,091,N322SL,San Antonio,TX,USA,292342N,0982916W,8T8,San Geronimo Airpark,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Nose over/nose down
39199,20201202102362,CEN21LA072,2020-12-01,ACC,1.0,Airplane,Aerial Application,GRUMMAN,G164,Y,1.0,1.0,REC,SUBS,137,N48594,Elton,LA,USA,302618N,0924017W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of engine power (partial)
39200,20201202102361,CEN21LA071,2020-12-02,ACC,1.0,Airplane,Business,CESSNA,551,N,2.0,1.0,TF,SUBS,091,N48DK,Lufkin,TX,USA,031824N,0094270W,LFK,Angelina County Airport,NONE,0.0,0.0,0.0,3.0,IMC,2.0,Landing,Landing-Landing Roll,Runway excursion
39201,20201202102359,ERA21LA059,2020-12-02,ACC,1.0,Airplane,Instructional,PIPER,PA38,N,1.0,1.0,REC,SUBS,091,N2420F,Pembroke Pines,FL,USA,026013N,0080146W,HWO,NORTH PERRY,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
39202,20201203102370,ANC21LA008,2020-12-03,ACC,1.0,Airplane,Personal,PIPER,PA18,N,1.0,1.0,REC,SUBS,091,N4900C,Juneau,AK,USA,582117N,1343442W,JNU,JUNEAU INTL,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Taxi,Taxi-from Runway,Loss of control on ground
39203,20201203102368,CEN21LA073,2020-12-03,ACC,1.0,Airplane,Personal,BELLANCA,17-30A,N,1.0,1.0,REC,SUBS,091,N28067,Arden Hills,MN,USA,045253N,0931115W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute-Cruise,Loss of engine power (total)
39204,20210106102502,WPR21LA080,2020-12-04,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N737NB,Palm Springs,CA,USA,334947N,1163024W,KPSP,Palm Springs International Air,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Approach,Approach-VFR Go-Around,Aerodynamic stall/spin
39205,20201208102385,CEN21LA077,2020-12-05,ACC,1.0,Helicopter,Personal,ROBINSON HELICOPTER COMPANY,R44 II,N,1.0,1.0,REC,SUBS,091,N371MP,Marietta,TX,USA,331138N,0943134W,,,NONE,0.0,0.0,0.0,5.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
39206,20201211102401,ERA21LA067,2020-12-06,ACC,1.0,Airplane,Personal,PIPER,PA23,N,2.0,2.0,REC,SUBS,091,N78329,Milton,FL,USA,303815N,0865937W,2R4,Peter Prince Field Airport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Runway excursion
39207,20201209102391,ERA21LA065,2020-12-06,INC,1.0,Airplane,Personal,PIPER,PA46,N,1.0,1.0,TP,MINR,091,N282ST,Leesburg,VA,USA,039441N,0773327W,JYO,Leesburg Executive Airport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
39208,20201208102381,ERA21LA062,2020-12-06,ACC,1.0,Airplane,Personal,ERCOUPE,415,N,1.0,1.0,REC,SUBS,091,N2674H,South Boston,VA,USA,364155N,0078545W,,,NONE,0.0,0.0,0.0,1.0,VMC,5.0,Landing,Landing,Collision with terr/obj (non-CFIT)
39209,20201206102378,CEN21LA075,2020-12-06,ACC,1.0,Airplane,Personal,PIPER,PA32,N,1.0,1.0,REC,DEST,091,N8178Y,Windom,MN,USA,435722N,0009571W,MWM,Windom Municipal Airport,FATL,1.0,0.0,0.0,0.0,IMC,2.0,Initial Climb,Initial Climb,Loss of control in flight
39210,20201208102386,CEN21LA078,2020-12-07,ACC,1.0,Airplane,Personal,VANS,RV4,Y,1.0,1.0,REC,SUBS,091,N423WH,Sadler,TX,USA,334055N,0965041W,15TX,Flying J Airport,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Unknown broad phase,Takeoff-Rejected Takeoff,Loss of engine power (partial)
39211,20201210102397,CEN21LA082,2020-12-08,ACC,1.0,Airplane,Flight Test,PIPER,PA12,N,1.0,1.0,REC,SUBS,091,N2554M,Spearfish,SD,USA,442852N,1034710W,SPF,Black Hills Airport-Clyde Ice ,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Initial Climb,Initial Climb,Loss of engine power (total)
