ev_id,Aircraft_Key,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,lchg_userid,lchg_date,carb_fuel_injection,propeller_type,propeller_make,propeller_model,eng_time_total,eng_time_last_insp,eng_time_overhaul
"20080305X00265",2,1,"REC","Lycoming","O-360-SER",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080322X00366",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 18:04:46","CARB","FIXP",,,0,0,0
"20080307X00284",1,1,"REC","Lycoming","O-320-H2AD",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080321X00353",1,1,"REC","Lycoming","O&VO-360",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080414X00468",1,1,"REC","Continental","IO-470L",260,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080414X00468",1,2,"REC","Continental","IO470L",260,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080502X00584",1,1,"REC","Lycoming","IO-540",235,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080306X00274",1,1,"REC","Continental","O-200-A",100,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080320X00343",1,1,"REC","Lycoming","IO-360-C1C",180,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080314X00314",1,1,"TS","Rolls-Royce","250-C20R12",450,"HP",,"09/25/20 18:04:46",,,,,0,0,0
"20080327X00392",1,1,"REC","Continental","IO-520",300,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080610X00818",1,1,"REC","Lycoming","O-320-A2B",150,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080310X00289",1,1,"REC","Rotax","503 DCDI",52,"HP",,"09/25/20 18:04:46",,,,,0,0,0
"20080310X00291",1,1,"REC","Continental","C90",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080404X00429",1,1,"REC","Lycoming","AEIO-360-B1G6",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080320X00341",1,1,"REC","Lycoming","IO-360",180,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080325X00383",1,1,"REC","Continental","C-85",85,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080417X00506",1,1,"REC","Lycoming","IO-360A1B6",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080518X00690",1,1,"REC","Lycoming","IO-540",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080318X00327",1,1,"TF","Williams International","FJ44-3A",2780,"LBS",,"09/25/20 18:04:46",,,,,0,0,0
"20080318X00327",1,2,"TF","Williams International","FJ44-3A",2780,"LBS",,"09/25/20 18:04:46",,,,,0,0,0
"20080311X00294",1,1,"REC","Lycoming","O-320-E2D",150,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080603X00781",1,1,"REC","Lycoming","O-320",180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080409X00442",1,1,"TS","Pratt and Whitney Canada","PT-6T3",900,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080409X00442",1,2,"TS",,"PT-6T3",900,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080416X00489",1,1,"REC","Lycoming","IO-540",300,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080403X00421",1,1,"REC","Franklin","6A",220,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080411X00454",1,1,"REC","Rotorway","RW-100",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080317X00320",1,1,"REC","Continental","IO-360",210,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080403X00423",1,1,"REC","Lycoming","O-320-B2B",160,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080317X00318",1,1,"REC","Lycoming","O-235-N2C",116,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080317X00315",1,1,"REC","Teledyne Continental","TSIO-520-R",310,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080317X00321",1,1,"REC","Volkswagen","Conversion",75,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080317X00316",1,1,"REC","Aero Sport","IO-540",,,,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080416X00492",1,1,"REC","Continental","O-470",230,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080317X00319",1,1,"REC","Continental","IO-240",125,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080403X00418",1,1,"TS","Allison","250 C-20",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080325X00384",1,1,"REC","Continental","O-470-K-17F",235,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080320X00346",1,1,"REC","Continental","IO-240-B",125,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080321X00352",1,1,"REC","Continental","TSIO-520VB",325,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080321X00352",1,2,"REC","Continental","TSIO-520VB",325,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080414X00472",1,1,"REC","Rotorway","RI162F",150,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080321X00349",1,1,"REC","LYCOMING","IO-360",180,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080321X00357",1,1,"REC","Lycoming","O-360-J2A",145,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080402X00413",1,1,"REC","Lycoming","IO-360",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080414X00474",1,1,"REC","Rotax","582DCDI",65,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080414X00470",1,1,"REC","Lycoming","O-290-D",125,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080325X00385",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080404X00431",1,1,"REC","Lycoming","O-540",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080415X00488",1,1,"REC","Lycoming","TIO-540",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080327X00391",1,1,"REC","Lycoming","O-435",190,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080319X00332",1,1,"REC","Continental Motors","IO-550-N",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080518X00691",1,1,"REC","Pratt & Whitney","R-1340-AN1",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080408X00438",1,1,"REC","Continental","TSIO-520-E08",300,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080408X00438",1,2,"REC","Continental","TSIO-520-E19",300,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080320X00340",1,1,"REC","Continental","O-470-L",230,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080321X00348",1,1,"REC","Lycoming","O-360",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080425X00547",1,1,"REC","Lycoming","O-360-J2A",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080414X00475",1,1,"REC","Lycoming","IO-540",,,,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080321X00355",1,1,"TP","Honeywell","TPE-331-10UA",840,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080321X00355",1,2,"TP","Honeywell","TPE-331-10UA",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080321X00358",1,1,"REC","Lycoming","O-320",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080324X00373",1,1,"REC","Lycoming","O-360-A1H6",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080324X00373",1,2,"REC","Lycoming","LO-360-A1H6",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080321X00356",1,1,"REC","Lycoming","O-360",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080324X00372",1,1,"REC","Lycoming","O-320",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080401X00412",1,1,"REC","Continental","O-200",,,,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080418X00516",1,1,"REC","Lycoming","O-540",260,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080425X00556",1,1,"REC","Lycoming","O-320-E2D",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080401X00405",1,1,"REC","Lycoming","O-360-A4K",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080425X00557",1,1,"REC","Lycoming","O-360-A4M",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080325X00382",1,1,"REC","Continental","0-200",100,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080319X00333",1,1,"REC","Pratt & Whitney","R-985AN-14-8",450,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080319X00334",1,1,"REC","Lycoming","IO-320-E1A",160,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080319X00335",1,1,"REC","Lycoming","O-360-J2A",145,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080401X00406",1,1,"REC","Continental","O-300A",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080417X00511",1,1,"REC","Lycoming","O-540",260,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080325X00381",1,1,"REC","Lycoming","IO-360",200,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080411X00462",1,1,"REC","Teledyne Continental","O-470-R",230,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080324X00369",1,1,"REC","Continental","IO-550-N",310,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080331X00403",1,1,"TP","Pratt & Whitney","PT6A",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080410X00453",1,1,"REC","Lycoming","O-360-A1G6D",180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080410X00453",1,2,"REC","Lycoming","LO-360-A1G6D",180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080418X00513",1,1,"REC","Continental","IO-520",,,"broda","05/17/22 13:30:37","FINJ",,,,0,0,0
"20080328X00397",1,1,"REC","Lycoming","TSIO-540-J2B",350,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080328X00397",1,2,"REC","Lycoming","TSIO-540-J2B",350,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080421X00525",1,1,"REC","Rotax","503",50,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080512X00652",1,1,,"Continental","TSIO-360",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080511X00647",1,1,"TS","Rolls-Royce Turbomeca","250-C20F",420,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080511X00647",1,2,"TS","Rolls-Royce Turbomeca","250-C20F",420,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080414X00471",1,1,"REC","Continental","IO-240-B17",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080415X00484",1,1,"REC","Lycoming","O-540",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080422X00531",1,1,"REC","Pratt & Whitney","R-985",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080328X00396",1,1,"TP","Walter","M601E-11",751,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080521X00704",1,1,"REC","Rotax","582",65,"HP",,"09/25/20 18:04:46",,,,,0,0,0
"20080415X00485",1,1,"REC","Lycoming","IO-540",300,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080408X00437",1,1,"REC","Lycoming","IO-360",200,"HP",,"09/25/20 18:07:50","FINJ",,,,0,0,0
"20080416X00497",1,1,"REC","Pratt & Whitney","R1340",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080403X00422",1,1,"REC","Pratt & Whitney","R-985",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080403X00419",1,1,"REC","Lycoming","O-320",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080331X00400",1,1,"REC","Textron Lycoming","O-360-A4M",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080331X00402",1,1,"REC","Lycoming","O-290",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080425X00544",1,1,"REC","Pratt & Whitney","R1340",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080331X00404",1,1,"TP","Pratt and Whitney","PT6A",1100,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080416X00498",1,1,"REC","Lycoming","O-360-A4M",180,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080430X00568",1,1,"REC","Lycoming","IO-540",250,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080610X00820",1,1,"REC","Continental","TSIO-520-E",,,,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080610X00820",1,2,"REC","Continental","TSIO-520-E",,,,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080404X00426",1,1,"TF","General Electric","CFM56-3B1",22100,"LBS",,"09/25/20 18:04:46",,,,,0,0,0
"20080404X00426",1,2,"TF","General Electric","CFM56-3B1",22100,"LBS",,"09/25/20 18:04:46",,,,,0,0,0
"20080424X00539",1,1,"REC","Textron Lycoming","IO-360-C1C6",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080416X00493",1,1,"REC","Textron Lycoming","O-320",160,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080409X00441",1,1,"REC",,,,,,"09/25/20 18:07:03",,,,,0,0,0
"20080518X00692",1,1,"REC","Lycoming","O-360",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080418X00515",1,1,"REC","Lycoming","O-320-A2B",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080402X00414",1,1,"REC","Teledyne Continental","TSIO-520-P",310,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080410X00452",1,1,"REC","Teledyne Continental","IO-520",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080403X00415",1,1,"REC","Teledyne Continental","O-470-L",230,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080424X00535",1,1,"REC","Rotax","914UL",115,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080403X00416",1,1,,,,,,,"09/25/20 18:04:02",,,,,0,0,0
"20080408X00436",1,1,"REC","Continental","IO-360",180,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080509X00643",1,1,"REC","Lycoming","IO-540",260,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080509X00643",2,1,"TP","Pratt & Whitney","PT6A-20",550,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080403X00425",1,1,"REC","Rotax","912",80,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080404X00432",1,1,"TF","General Electric","GE90-94B",97300,"LBS",,"09/25/20 18:07:50",,,,,0,0,0
"20080404X00432",1,2,"TF","General Electric","GE90-94B",97300,"LBS",,"09/25/20 18:07:50",,,,,0,0,0
"20080407X00434",1,1,"REC","Lycoming","IO-540K",300,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080509X00644",1,1,"REC","Lycoming","O-235C2",108,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080409X00445",1,1,"TF","Allison","AE-3007C",6440,"LBS",,"09/25/20 18:04:02",,,,,0,0,0
"20080522X00713",1,1,"REC","Lycoming","O-320",140,,,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080505X00597",1,1,"REC","Teledyne Continental Motors","TSIO-520-P",310,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080522X00711",1,1,"REC","Lycoming","O-235-C2C",115,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080421X00520",1,1,"REC","Continental","A-65-8",65,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080407X00433",1,1,"REC","Lycoming","IO-540",,,,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080430X00574",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080430X00570",1,1,"REC","Lycoming","O-540",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080410X00447",1,1,"REC","Lycoming","O-540-F1B5",260,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080722X01094",1,1,"TF","CFM International","CFM56",26400,"LBS",,"09/25/20 18:05:31",,,,,0,0,0
"20080722X01094",1,2,"TF","CFM International","CFM56",26400,,,"09/25/20 18:05:31",,,,,0,0,0
"20080914X01449",1,1,"REC","Lycoming","O-235",108,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080515X00669",1,1,"REC","Lycoming","O-235-L2C ",110,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080410X00448",1,1,"REC","Lycoming","IO-540-K1A5",340,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080422X00528",1,1,"REC","LYCOMING","IO-540-C4B5",250,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080421X00519",1,1,"REC","Rotax","912ULS",100,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080411X00455",1,1,"REC","Lycoming","O-360-A4A",180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20081003X41448",1,1,"REC","Textron Lycoming","IO-360",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080809X01195",1,1,"REC","Lycoming","O-320-D3G",160,"HP",,"05/12/21 16:54:27","CARB",,,,0,0,0
"20080611X00837",1,1,"REC","Lycoming","O-360-A1D",160,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080410X00449",1,1,"REC","Teledyne Continental Motors","IO-520-E",260,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080410X00449",1,2,"REC","Teledyne Continental Motors","IO-470-L",260,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080609X00816",1,1,"REC","Continental","IO-550-B",300,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080411X00457",1,1,"REC","Lycoming","IO-360-L2A",160,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080610X00819",1,1,"REC","Continental","O-470-027",230,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080415X00481",1,1,"REC","Continental","O-470-R",230,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080415X00482",1,1,"REC","Lycoming","VO-540-C2A",305,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080421X00522",1,1,"REC","Lycoming","O-235-L2C",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080421X00523",1,1,"TP","Pratt & Whitney Canada","PT6-135",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080421X00523",1,2,"TP","Pratt & Whitney Canada","PT6-135",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080606X00806",1,1,"REC","Lycoming","0-320",150,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080411X00461",1,1,"REC","Teledyne Continental","C-85",85,"HP","broda","04/06/22 14:10:45",,,,,0,0,0
"20080423X00532",1,1,"REC","Lycoming","IO-360",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080414X00465",1,1,"TF","General Electric","CF34-3B",9140,"LBS",,"09/25/20 18:05:31",,,,,0,0,0
"20080505X00596",1,1,"REC","Lycoming","O-235",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080416X00496",1,1,"REC","Teledyne Continental","IO-550-N-7",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080410X00451",1,1,"TS","Rolls-Royce","CAE-847858",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080410X00450",1,1,"REC","Continental","O-470L",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080507X00624",1,1,"REC","Continental","C-90-8F",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080414X00466",1,1,"REC","Continental","C-145",145,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080502X00583",1,1,"REC","Teledyne Continental","IO-550",300,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080617X00871",1,1,"REC","Continental","IO-520",,,,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080508X00630",1,1,"REC","Wright","R760-8",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080414X00473",1,1,"REC","Pratt & Whitney","R985",450,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080520X00703",1,1,"REC","Rotax","912ULS",100,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080414X00469",1,1,"TP","Pratt & Whitney","PT6A-42",850,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080414X00469",1,2,"TP","Pratt & Whitney","PT6A-42",850,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080414X00467",1,1,"REC","Lycoming","O320-E2G",160,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080417X00508",1,1,"REC","Lycoming","TVO-435-B1A",270,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080417X00509",1,1,"REC","Curtis Wright","R-1820-86B",1425,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080417X00505",1,1,"REC","Continental","IO-550-N",310,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080417X00510",1,1,"REC","Lycoming","O-320",160,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080513X00662",1,1,"REC","Continental","IO-550",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080425X00548",1,1,"REC","Continental","IO-470-VO",260,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080425X00548",1,2,"REC","Continental","IO-470-VO",260,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080430X00567",1,1,"REC","Continental","O-470-25BR",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080502X00581",1,1,"REC","Pratt & Whitney","R-985",450,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080528X00736",1,1,"REC","Lycoming","O-235",108,"HP","broda","04/06/22 14:11:59","CARB",,,,0,0,0
"20080417X00502",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080506X00617",1,1,"REC","Lycoming","IO-360-L2A",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080416X00500",1,1,"REC","Lycoming","O-320-B2B",160,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080430X00573",1,1,"REC","Lycoming","O-320",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080416X00499",1,1,"REC","Lycoming","O-235",100,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080415X00483",1,1,"REC","Lycoming","O-360",160,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080415X00486",1,1,"REC","Continental","O-470",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080528X00734",1,1,"REC","Teledyne Continental","IO-470-VO",275,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080528X00734",1,2,"REC","Teledyne Continental","IO-470-VO",275,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080523X00717",1,1,"REC","Lycoming","IO-320-C1A",160,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080422X00529",1,1,"REC","Continental","O-200-A",100,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080422X00530",1,1,"REC","Lycoming","O-320-B1A",160,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080422X00530",1,2,"REC","Lycoming","O-320-B1A",160,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080514X00665",1,1,"TF","P&W CANADA","PW545B",3990,"LBS",,"09/25/20 18:07:03",,,,,0,0,0
"20080514X00665",1,2,"TF","P&W CANADA","PW545B",3990,"LBS",,"09/25/20 18:07:03",,,,,0,0,0
"20080501X00578",1,1,"REC","Lycoming","O-540-E435",260,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080423X00534",1,1,"TP","Pratt & Whitney Canada","PT6A-65AG",1295,"HP","broda","09/25/20 18:05:31",,,,,0,0,0
"20080417X00503",1,1,"REC","Lycoming","VO-540-C2A",305,"HP","grol","06/07/22 13:24:23","CARB",,,,0,0,0
"20080417X00501",1,1,"REC","Continental","W-670-6A",220,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080417X00507",1,1,"TP","Pratt & Whitney","PT6A-60A",1050,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080417X00507",1,2,"TP","Pratt & Whitney","PT6A-60A",1050,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080506X00619",1,1,"REC","Lycoming","O-540-J1A5D",235,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080527X00733",1,1,"REC","Hirth","2706",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080418X00514",1,1,"REC","Pratt & Whitney","R1340-AN1",600,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080515X00681",1,1,,,,,,,"09/25/20 18:06:16",,,,,0,0,0
"20080429X00563",1,1,"REC","Rotax","503 DCDI",50,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080421X00524",1,1,"TS","TURBOMECA","ARRIEL 1SER",681,"HP","broda","04/30/21 18:06:36","FINJ",,,,0,0,0
"20080425X00550",1,1,"REC","Lycoming","O-320-E2D",150,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080425X00552",1,1,"REC","Lycoming","HIO-360-B1A",180,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080619X00883",1,1,"REC","Pratt & Whitney","R1340",600,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080430X00569",1,1,"REC","Lycoming","0-360-A4K",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080430X00571",1,1,"TP","Pratt & Whitney","PT6A-60AG",1050,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080428X00558",1,1,"REC","ROTAX","582",65,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080502X00585",1,1,"REC","Continental","O-200",100,,,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080626X00922",1,1,"REC","Rotax","912",100,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080508X00632",1,1,"REC","Lycoming","O-320-B1A",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080425X00554",1,1,"TF","Pratt & Whitney","PW615F-A",1460,"LBS",,"09/25/20 18:06:16",,,,,0,0,0
"20080425X00554",1,2,"TF","Pratt & Whitney","PW615F-A",1460,"LBS",,"09/25/20 18:06:16",,,,,0,0,0
"20080425X00555",1,1,"REC","Continental Motors","GO-300",175,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080529X00754",1,1,"REC","Revmaster","2100",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080611X00830",1,1,"REC","Continental","E225",225,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080523X00714",1,1,"REC","Rotax","912",,,,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080423X00533",1,1,"REC","Rotax","503",,,,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080516X00687",1,1,"REC","Lycoming","O-360-A4K",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080519X00697",1,1,"REC","Lycoming","O-320-D2J",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080521X00708",1,1,"REC","Lycoming","IO-360-L2A",180,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
